x y vx vy
0.013239 -0.751923 0.537242 0.00945913 
0.0579688 -0.485036 0.413115 0.0493731 
-1.20312 -0.119078 0.0605912 -0.612189 
0.354197 1.14906 -0.587527 0.181105 
-1.8026 0.307779 -0.102286 -0.599066 
-0.0464189 -0.740294 0.532863 -0.0334123 
0.147249 -1.75628 0.608855 0.0510474 
-1.05061 -0.571308 0.293523 -0.539776 
-0.414994 -0.214722 0.185163 -0.357865 
-0.13934 -0.705858 0.516224 -0.101905 
-0.999901 -0.155329 0.0915391 -0.589265 
1.26824 0.982521 -0.378003 0.487928 
0.754943 0.136093 -0.0961842 0.533558 
-0.240224 1.26138 -0.60752 -0.115699 
-0.130945 -1.46333 0.617637 -0.0552688 
-1.0942 1.49301 -0.489247 -0.35856 
-0.98741 0.0513447 -0.0307886 -0.592095 
-1.17824 -1.11228 0.423347 -0.448451 
0.199408 -0.282528 0.259578 0.18321 
-1.47465 -0.483726 0.192827 -0.587839 
1.39006 0.744809 -0.291881 0.544745 
-1.54079 1.02081 -0.335095 -0.505784 
1.40781 -0.376725 0.160327 0.599137 
-1.50635 -0.0932329 0.0382723 -0.618359 
-0.733972 -0.0947688 0.0682969 -0.528951 
-0.90319 -1.17007 0.490794 -0.378848 
-1.16334 -1.06099 0.4165 -0.456678 
-0.823313 -0.758595 0.412472 -0.447661 
0.318053 -0.237777 0.213046 0.284973 
0.733049 -0.528036 0.337515 0.468558 
-0.36206 -0.550094 0.419851 -0.276337 
-0.813408 0.0836458 -0.0569737 -0.554037 
-1.43064 0.073393 -0.0317837 -0.619554 
0.35497 -1.24655 0.595144 0.169474 
-1.57538 -0.65514 0.235568 -0.566457 
-0.125949 0.456709 -0.39236 -0.108203 
0.39012 -1.18555 0.586179 0.192889 
1.50358 0.0389416 -0.0160425 0.619422 
0.375094 0.424367 -0.344444 0.304451 
0.623351 -0.361757 0.264336 0.455482 
-1.15437 0.799841 -0.353332 -0.509945 
0.172676 -0.76638 0.534417 0.120411 
1.30255 -0.675119 0.285362 0.550569 
0.509249 0.0292896 -0.0246255 0.428156 
-0.448034 1.88661 -0.58543 -0.139029 
-0.200731 -0.508293 0.417824 -0.165004 
-1.44754 0.255489 -0.10778 -0.610659 
-0.33968 1.75913 -0.598539 -0.115575 
1.0274 1.26705 -0.478738 0.388187 
-1.72435 0.859868 -0.268828 -0.5391 
0.64047 -1.16568 0.543045 0.29837 
-0.0705084 0.163585 -0.159797 -0.0688756 
1.3212 0.212705 -0.0985102 0.611886 
0.00411725 -1.7516 0.61149 0.00143734 
0.327689 -1.32241 0.601908 0.149151 
1.77132 0.529304 -0.173702 0.581296 
0.896965 -1.51474 0.525813 0.311364 
0.964145 0.467876 -0.263652 0.543305 
0.774359 0.822751 -0.443926 0.417815 
0.648906 1.23438 -0.549111 0.288663 
1.00263 0.0210306 -0.0124781 0.594895 
-0.505108 -1.57727 0.586136 -0.187706 
1.60761 -0.334088 0.125332 0.603086 
-0.797915 -0.047692 0.0329247 -0.550851 
-1.03042 0.12594 -0.0727765 -0.59544 
0.591706 -1.02793 0.531973 0.306219 
-0.382503 0.187449 -0.165415 -0.337539 
1.80966 -0.705462 0.21848 0.560447 
-0.017732 0.914104 -0.579574 -0.0112427 
0.521421 0.131868 -0.108989 0.430954 
-0.831348 -0.741737 0.404924 -0.453843 
1.0071 -0.958825 0.427748 0.449287 
0.337188 0.572556 -0.435215 0.256305 
1.24284 -0.687739 0.300381 0.542832 
-1.18226 0.863405 -0.36575 -0.500822 
1.49459 -0.0389599 0.0161503 0.619561 
0.739808 -0.062171 0.0447292 0.532258 
-1.14405 1.20366 -0.445981 -0.423894 
0.365384 -1.74475 0.597081 0.12504 
-0.189216 0.287278 -0.264165 -0.173992 
-0.296908 -0.0696771 0.0651812 -0.27775 
1.06724 -0.450587 0.238004 0.563725 
1.80984 -0.696261 0.216047 0.561584 
0.205333 -1.25747 0.610029 0.0996115 
1.8127 -0.579365 0.183807 0.57509 
0.247595 -0.511743 0.414798 0.200691 
-1.36399 0.253277 -0.113251 -0.609901 
1.50707 0.0815056 -0.0334572 0.618638 
0.203672 -0.284874 0.2612 0.186746 
0.671696 1.54489 -0.563418 0.244966 
-1.51024 -0.183281 0.0746127 -0.61481 
1.11184 -0.192645 0.104056 0.600551 
-0.925326 -1.06022 0.467415 -0.407943 
-0.813442 0.879188 -0.45108 -0.417348 
-0.329281 -1.15904 0.59154 -0.168056 
0.777252 0.906136 -0.466265 0.399945 
-0.837427 -1.43679 0.531513 -0.309789 
-0.0951052 -0.53723 0.441865 -0.0782228 
0.304627 1.8274 -0.598232 0.0997251 
1.1443 -1.45946 0.477195 0.374148 
-0.0640646 -0.0283848 0.0282807 -0.0638297 
-0.926926 -1.36929 0.509743 -0.345066 
-0.36385 -0.0794421 0.0720683 -0.330078 
0.465641 1.17646 -0.57443 0.227358 
-0.859676 1.05255 -0.480246 -0.392243 
-1.06905 1.38485 -0.484121 -0.373722 
-1.28844 0.0855619 -0.0409934 -0.617303 
-0.495922 0.58332 -0.412704 -0.350869 
-1.3147 0.572061 -0.24752 -0.568846 
-0.682388 1.21563 -0.540958 -0.303663 
-0.783835 0.662756 -0.386331 -0.45691 
-1.35603 1.29824 -0.4185 -0.43713 
0.622401 -0.617921 0.402808 0.405729 
-0.210359 -0.852565 0.555318 -0.137017 
-1.66478 0.954356 -0.299825 -0.523014 
0.461734 -1.72985 0.589032 0.157226 
-1.22215 0.670651 -0.298441 -0.543857 
-1.05007 -0.953666 0.417101 -0.459266 
-0.766407 -1.48633 0.546478 -0.281785 
1.45887 -0.550987 0.218521 0.578584 
-0.658392 -1.30243 0.553499 -0.279799 
0.944327 -0.204169 0.124521 0.575937 
-1.01256 -0.169521 0.0988031 -0.590158 
-0.430028 1.73839 -0.591798 -0.146394 
0.270534 -1.15182 0.597369 0.140307 
-0.934974 -1.38402 0.509554 -0.344228 
-0.333412 0.467478 -0.377526 -0.269256 
-1.38704 -0.760684 0.297112 -0.541755 
0.513408 0.250932 -0.203007 0.415354 
-0.257014 -0.639772 0.477915 -0.191992 
-0.255748 1.25479 -0.60587 -0.123487 
-1.1323 0.820737 -0.364089 -0.502302 
-0.152422 1.2881 -0.614544 -0.0727193 
-0.522532 -0.144944 0.119464 -0.430676 
-0.865225 -1.16478 0.497924 -0.36987 
-0.435437 1.33108 -0.589636 -0.192887 
-1.77842 0.763886 -0.237555 -0.553054 
1.49596 -0.752967 0.27639 0.549119 
0.00465784 -0.540611 0.446033 0.00384296 
1.37551 0.78417 -0.305994 0.536743 
-1.9513 0.298492 -0.0906791 -0.592787 
1.68768 -0.915806 0.287498 0.529811 
1.05895 0.14984 -0.084574 0.597699 
0.0383234 1.19249 -0.613935 0.0197302 
0.562164 -1.74082 0.578296 0.186749 
0.973838 -0.731886 0.369894 0.492176 
-0.776715 0.47825 -0.30371 -0.493249 
0.103153 -0.287389 0.268804 0.0964825 
0.211999 -0.881638 0.562132 0.13517 
1.14469 -0.811352 0.358753 0.506143 
-1.61705 -0.00614194 0.00234279 -0.616811 
-1.50339 -0.0456499 0.0188062 -0.619344 
1.73546 -0.594524 0.196861 0.574653 
1.49681 0.566865 -0.218641 0.57732 
-0.515054 -0.25502 0.205877 -0.415802 
0.948158 0.51477 -0.288517 0.531421 
0.262556 0.893909 -0.559447 0.164319 
0.422466 -0.720351 0.484406 0.284091 
-0.242709 1.24714 -0.606601 -0.118052 
0.251097 -0.757654 0.5235 0.173495 
0.471653 -1.74268 0.58777 0.159079 
-0.671619 1.15116 -0.535233 -0.31227 
-0.986219 -0.393503 0.223383 -0.559855 
-1.27347 0.911657 -0.359914 -0.502755 
-1.17766 0.769033 -0.339211 -0.51945 
0.865959 1.42038 -0.525262 0.320235 
0.907307 -1.30289 0.506913 0.353005 
0.820054 -1.0804 0.493884 0.37487 
-0.208909 0.260024 -0.240244 -0.193017 
-0.829385 -0.749573 0.408051 -0.451499 
-1.07211 0.840776 -0.38267 -0.48796 
-1.7207 -0.94864 0.289785 -0.525629 
-1.04864 1.5183 -0.499352 -0.344886 
-1.33526 0.466086 -0.20446 -0.585744 
-0.251955 0.146358 -0.137681 -0.237017 
-0.887433 1.0332 -0.470409 -0.404042 
-1.9922 0.0823971 -0.0247329 -0.597992 
0.979607 -0.0589265 0.0355307 0.59067 
-1.02842 -1.06862 0.446686 -0.429882 
1.84629 0.649549 -0.199345 0.566621 
-0.160904 -0.299334 0.275776 -0.148241 
0.61855 0.878576 -0.494048 0.347828 
0.394867 -0.439039 0.35081 0.315515 
-0.842276 -0.228766 0.1496 -0.5508 
0.543046 -0.332864 0.257839 0.420647 
-0.0860092 -0.678513 0.508819 -0.0644985 
0.475673 -1.72787 0.587706 0.161792 
-0.324476 1.28087 -0.600468 -0.152113 
-1.47799 0.144234 -0.0602102 -0.616984 
-1.33819 -0.858222 0.333441 -0.519919 
1.34024 0.858848 -0.333219 0.51999 
-0.993192 0.148243 -0.0878688 -0.588701 
1.29623 1.12208 -0.401292 0.463576 
1.01107 -0.121885 0.0714805 0.592952 
0.429064 1.65497 -0.59371 0.153925 
-0.0459606 -1.79298 0.6093 -0.0156186 
-1.00887 -0.0688815 0.040614 -0.594852 
1.17961 -1.40532 0.465247 0.390521 
0.118439 -1.75781 0.609639 0.0410765 
0.960528 0.798762 -0.394599 0.474515 
0.475942 -1.21987 0.576811 0.225047 
-1.99854 0.0268517 -0.0080367 -0.598162 
-0.506809 0.683006 -0.454092 -0.336949 
-0.954374 0.986371 -0.445729 -0.43127 
-1.08492 1.49877 -0.491384 -0.355698 
-1.91616 -0.41878 0.128197 -0.586576 
-0.264504 0.758928 -0.522265 -0.182022 
1.05438 1.25656 -0.471905 0.395977 
1.68415 0.603243 -0.205605 0.574015 
-0.285523 -1.96661 0.592686 -0.0860496 
0.554803 -0.114911 0.0932574 0.450255 
0.189661 1.41407 -0.614881 0.0824704 
0.509465 -1.26875 0.575501 0.231092 
-0.977958 0.102692 -0.0618293 -0.588811 
-0.909039 -0.611046 0.338296 -0.503275 
-0.270936 0.41457 -0.351681 -0.229836 
-0.168737 0.0342918 -0.0335485 -0.16508 
-0.175658 0.288368 -0.265938 -0.161995 
-1.61316 0.523906 -0.189627 -0.583883 
-0.358828 0.224679 -0.198546 -0.317092 
-0.200479 0.283379 -0.260202 -0.184082 
1.38759 1.01034 -0.360856 0.495595 
-1.11802 0.838345 -0.372177 -0.496334 
1.07029 1.23813 -0.466138 0.402948 
0.732652 0.873333 -0.467688 0.392351 
1.108 -0.845947 0.376459 0.493078 
-0.252556 1.1164 -0.595788 -0.134782 
1.672 0.841661 -0.272233 0.540803 
-0.0700296 -0.422764 0.372551 -0.0617118 
-1.45506 0.300229 -0.125269 -0.607117 
-1.10321 -1.20467 0.454485 -0.416207 
-0.425957 0.456827 -0.356829 -0.332716 
0.00763922 1.75075 -0.611525 0.00266833 
-0.6076 1.04596 -0.531972 -0.309024 
1.73018 -0.209971 0.0737167 0.607433 
-1.52267 -1.22682 0.376921 -0.467818 
-0.793205 0.132638 -0.0912419 -0.545646 
-0.592861 1.03737 -0.533393 -0.304838 
-0.0775095 -0.640847 0.493512 -0.0596895 
0.931942 0.561034 -0.312362 0.518869 
0.375265 -0.734707 0.497751 0.254236 
0.73873 -0.517918 0.331352 0.472623 
0.364011 -1.61911 0.600349 0.134971 
0.546297 1.60621 -0.581188 0.197671 
-0.0895004 -0.104735 0.103268 -0.0882472 
-0.641225 -0.960039 0.508598 -0.3397 
-1.56665 0.563716 -0.208266 -0.5788 
-0.479607 0.0520826 -0.0445185 -0.409952 
